test1321	doc1303147	1.8211852312088013
test1321	doc46819	1.8002164363861084
test1321	doc46805	1.787777066230774
test1321	doc46812	1.7798221111297607
test1321	doc46817	1.770372748374939
test1321	doc46811	1.7596435546875
test1321	doc46822	1.7487322092056274
test1321	doc46816	1.7452117204666138
test1321	doc46820	1.7313556671142578
test1321	doc1897948	1.724985122680664
test1060	doc36965	1.9624428749084477
test1060	doc36957	1.9185893535614011
test1060	doc36955	1.914632797241211
test1060	doc36966	1.7538557052612305
test1060	doc2070173	1.7517794370651243
test1060	doc36962	1.717677354812622
test1060	doc36960	1.689897894859314
test1060	doc84064	1.677236557006836
test1060	doc2070176	1.6702592372894287
test1060	doc36964	1.6676442623138428
test1149	doc1551200	1.656104564666748
test1149	doc40761	1.617010235786438
test1149	doc1551213	1.6035892963409424
test1149	doc1551211	1.6014642715454102
test1149	doc1551212	1.5803765058517456
test1149	doc1226657	1.5667099952697754
test1149	doc40759	1.56001615524292
test1149	doc40762	1.545928716659546
test1149	doc40758	1.528592586517334
test1149	doc40775	1.51918625831604
test1311	doc588736	1.5537574291229248
test1311	doc1882299	1.5423837900161743
test1311	doc1539084	1.4947065114974976
test1311	doc268482	1.48737633228302
test1311	doc588756	1.4800479412078855
test1311	doc1029069	1.479555606842041
test1311	doc468349	1.4788010120391846
test1311	doc1464765	1.4649931192398071
test1311	doc588751	1.4644943475723269
test1311	doc2595339	1.449175477027893
test1000	doc35360	1.7038953304290771
test1000	doc35366	1.7038953304290771
test1000	doc35348	1.7012863159179688
test1000	doc1123391	1.6496315002441406
test1000	doc35354	1.6178414821624756
test1000	doc422940	1.6148706674575806
test1000	doc28640	1.6139421463012695
test1000	doc35350	1.6127318143844604
test1000	doc35358	1.6114596128463743
test1000	doc35352	1.5927553176879885
test1270	doc45016	1.8101603984832764
test1270	doc833586	1.7446260452270508
test1270	doc45018	1.7372918128967283
test1270	doc45025	1.7236231565475464
test1270	doc45047	1.7096089124679563
test1270	doc45042	1.7013747692108154
test1270	doc45036	1.6992229223251345
test1270	doc45049	1.6837269067764282
test1270	doc45046	1.6770554780960083
test1270	doc45030	1.6450703144073486
test125	doc4658	1.7288968563079834
test125	doc4648	1.727246880531311
test125	doc4651	1.7060704231262207
test125	doc4644	1.6974929571151731
test125	doc4649	1.6972365379333496
test125	doc4638	1.6963355541229248
test125	doc4650	1.695768117904663
test125	doc2370546	1.6842776536941528
test125	doc4652	1.6766585111618042
test125	doc2569934	1.660076141357422
test1126	doc2168928	1.589779019355774
test1126	doc1742111	1.5776734352111816
test1126	doc971301	1.5767757892608645
test1126	doc82190	1.5568971633911133
test1126	doc233888	1.5252015590667725
test1126	doc109049	1.5217769145965576
test1126	doc551993	1.5096043348312378
test1126	doc6508	1.5079187154769895
test1126	doc1979290	1.5054715871810913
test1126	doc25903	1.4991111755371094
test1161	doc2013261	1.7610037326812744
test1161	doc41196	1.7403539419174194
test1161	doc41226	1.7363574504852295
test1161	doc41195	1.7310336828231812
test1161	doc2013264	1.724779725074768
test1161	doc1528338	1.7204017639160156
test1161	doc192871	1.6907141208648682
test1161	doc2013263	1.6856396198272705
test1161	doc41188	1.6723973751068115
test1161	doc2013266	1.6653200387954712
test1230	doc2055032	1.778510332107544
test1230	doc43687	1.7530558109283447
test1230	doc2055205	1.73312246799469
test1230	doc246245	1.693621039390564
test1230	doc43688	1.6676133871078491
test1230	doc246192	1.6670476198196411
test1230	doc246242	1.652188777923584
test1230	doc246240	1.6498433351516724
test1230	doc700066	1.6407526731491089
test1230	doc246239	1.634230136871338
test14	doc293	2.137817859649658
test14	doc2049647	2.0943894386291504
test14	doc289	1.946204423904419
test14	doc299	1.9130027294158936
test14	doc292	1.8863813877105715
test14	doc294	1.8390740156173704
test14	doc291	1.813157677650452
test14	doc2677467	1.7589751482009888
test14	doc695049	1.680167317390442
test14	doc1645491	1.6303341388702393
test1198	doc42658	1.7124834060668943
test1198	doc42654	1.5755351781845093
test1198	doc42668	1.5596554279327393
test1198	doc42672	1.5464553833007812
test1198	doc2253874	1.5195999145507812
test1198	doc42671	1.5072710514068604
test1198	doc42669	1.4991586208343506
test1198	doc25818	1.488084316253662
test1198	doc42657	1.4863373041152954
test1198	doc1436836	1.4730737209320068
test1365	doc2567908	1.6713706254959106
test1365	doc2093922	1.6376981735229492
test1365	doc2292437	1.621061086654663
test1365	doc48220	1.613842248916626
test1365	doc379935	1.6053197383880615
test1365	doc48207	1.6021368503570557
test1365	doc48214	1.5751577615737915
test1365	doc2567897	1.5710666179656982
test1365	doc1161102	1.565298318862915
test1365	doc48172	1.565171480178833
test1265	doc44825	1.689467191696167
test1265	doc1278294	1.626944065093994
test1265	doc2070846	1.625756859779358
test1265	doc312199	1.6253015995025637
test1265	doc534818	1.617559552192688
test1265	doc312182	1.616872787475586
test1265	doc44816	1.6144421100616455
test1265	doc44824	1.6083379983901978
test1265	doc1594653	1.6028480529785156
test1265	doc1916074	1.5975306034088137
test1020	doc224317	1.6441142559051514
test1020	doc227077	1.64345121383667
test1020	doc407593	1.6342986822128296
test1020	doc762179	1.6323531866073608
test1020	doc645054	1.6108359098434448
test1020	doc395744	1.6099531650543213
test1020	doc1259075	1.6039221286773682
test1020	doc35966	1.6003707647323608
test1020	doc168111	1.5858559608459473
test1020	doc957767	1.5842974185943604
test1043	doc36548	1.8545736074447632
test1043	doc36543	1.8477771282196045
test1043	doc2457713	1.8210537433624268
test1043	doc36563	1.796351671218872
test1043	doc36565	1.7840760946273804
test1043	doc36564	1.7714564800262451
test1043	doc2457714	1.7513078451156616
test1043	doc36562	1.7508583068847656
test1043	doc1045687	1.7456644773483276
test1043	doc36552	1.7447144985198977
test1243	doc43962	1.560226321220398
test1243	doc1230012	1.5397672653198242
test1243	doc43971	1.5379056930541992
test1243	doc43989	1.5263714790344238
test1243	doc43965	1.5095356702804563
test1243	doc43963	1.5036766529083252
test1243	doc43979	1.502081274986267
test1243	doc44002	1.495805263519287
test1243	doc43970	1.491939663887024
test1243	doc43988	1.4907424449920654
test1286	doc45685	1.8601267337799072
test1286	doc1005125	1.838244915008545
test1286	doc1478822	1.8123992681503296
test1286	doc45691	1.7767066955566406
test1286	doc45693	1.7404775619506836
test1286	doc45690	1.72731351852417
test1286	doc1479940	1.7200322151184082
test1286	doc327738	1.7115983963012695
test1286	doc1479956	1.6905052661895752
test1286	doc636129	1.6791951656341553
test1083	doc2463928	1.547295093536377
test1083	doc2463953	1.5083167552947998
test1083	doc37782	1.4852912425994873
test1083	doc34070	1.462501049041748
test1083	doc671381	1.462162733078003
test1083	doc2316288	1.462143063545227
test1083	doc605974	1.4594345092773438
test1083	doc1474757	1.4577937126159668
test1083	doc605988	1.4552960395812988
test1083	doc2463893	1.4494287967681885
test1194	doc42409	1.7593481540679932
test1194	doc42410	1.7030353546142578
test1194	doc159773	1.6838903427124023
test1194	doc13172	1.6834875345230105
test1194	doc42411	1.6748509407043457
test1194	doc159776	1.6595784425735474
test1194	doc42414	1.650197148323059
test1194	doc42441	1.6267319917678833
test1194	doc1947436	1.6264474391937256
test1194	doc42422	1.6080433130264282
test1090	doc304316	1.68440842628479
test1090	doc38022	1.6498255729675293
test1090	doc38020	1.6328456401824951
test1090	doc38027	1.600538730621338
test1090	doc38031	1.581445574760437
test1090	doc38041	1.5813052654266355
test1090	doc1114901	1.578434705734253
test1090	doc38019	1.575413465499878
test1090	doc1176141	1.5462894439697266
test1090	doc38040	1.5451756715774536
test1110	doc39076	1.741319179534912
test1110	doc1486333	1.7082834243774414
test1110	doc39058	1.7075817584991455
test1110	doc1010471	1.6990725994110107
test1110	doc39088	1.693192958831787
test1110	doc39059	1.6922529935836792
test1110	doc39061	1.6881942749023438
test1110	doc39089	1.6825757026672363
test1110	doc1509919	1.6678911447525024
test1110	doc62215	1.666363000869751
test120	doc4518	1.6693763732910156
test120	doc364218	1.6216329336166382
test120	doc2260104	1.6150774955749512
test120	doc1070231	1.612438440322876
test120	doc4523	1.6102348566055298
test120	doc4524	1.5987014770507812
test120	doc4535	1.5970032215118408
test120	doc4520	1.591721534729004
test120	doc1960311	1.588626742362976
test120	doc4521	1.5814852714538574
test1001	doc35373	1.8236713409423828
test1001	doc1471856	1.8014899492263796
test1001	doc35368	1.7895491123199463
test1001	doc35372	1.7746700048446655
test1001	doc1134032	1.771327018737793
test1001	doc384489	1.765500545501709
test1001	doc1471861	1.7639029026031494
test1001	doc1728833	1.7598044872283936
test1001	doc1568794	1.7484049797058103
test1001	doc134823	1.736659288406372
test1153	doc834801	1.5747522115707395
test1153	doc40987	1.5619823932647705
test1153	doc1147497	1.560115098953247
test1153	doc1018829	1.534602403640747
test1153	doc40969	1.5313576459884644
test1153	doc834813	1.5140608549118042
test1153	doc834748	1.5129023790359497
test1153	doc722291	1.512652039527893
test1153	doc1018828	1.511307716369629
test1153	doc40963	1.4991368055343628
test1419	doc50511	1.7445141077041626
test1419	doc50518	1.7360711097717283
test1419	doc50517	1.6130242347717283
test1419	doc2642052	1.6072955131530762
test1419	doc50513	1.5575799942016602
test1419	doc1540801	1.54809308052063
test1419	doc1026513	1.5164670944213867
